Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2003-01-05,28.299031691553,28.601198901211,25.000256409263,27.099805578222,431401.75447922
2003-01-12,27.500596807699,28.800545324249,27.402089364736,27.801831402513,177222.35669717
2003-01-19,27.998962865295,30.998601936172,26.998966598147,27.402089364736,209181.15279364
2003-01-26,27.299035424405,28.500476497991,26.900342578328,27.099805578222,74449.211624888
2003-02-02,26.499667925707,27.299035424405,25.701116464998,27.299035424405,99876.091810603
2003-02-09,27.500596807699,28.500476497991,27.299035424405,27.900338845476,52232.750499417
2003-02-16,27.998962865295,29.200403938882,27.998962865295,28.899169344068,52047.620848966
2003-02-23,29.39975036192,30.099561225955,28.199358480034,28.69982292103,239652.59018626
2003-03-02,28.800545324249,29.200403938882,26.69994696359,27.199478789741,102205.11312042
2003-03-09,27.402089364736,27.600153442363,26.300204925813,26.998966598147,73927.236317765
2003-03-16,27.299035424405,28.601198901211,27.099805578222,27.998962865295,63108.440159758
2003-03-23,27.299035424405,29.89904903436,27.099805578222,29.89904903436,169299.71072938
2003-03-30,29.700868379878,30.400679243912,28.299031691553,29.000008324143,79294.190037886
2003-04-06,28.601198901211,31.698529377062,28.500476497991,29.99872224588,180224.16624885
2003-04-13,31.200279896322,31.799251780281,29.89904903436,30.400679243912,104029.31748094
2003-04-20,30.501401647132,30.501401647132,29.100614150507,29.499306996584,25226.39832035
2003-04-27,29.700868379878,29.99872224588,28.500476497991,28.601198901211,40462.117016656
2003-05-04,28.800545324249,29.89904903436,28.69982292103,29.799492399697,37395.286319445
2003-05-11,30.099561225955,31.200279896322,30.099561225955,30.998601936172,62288.451268985
2003-05-18,30.998601936172,31.500348722579,29.598980208103,30.69969887847,55416.077415692
2003-05-25,30.299956840693,30.600025666951,29.100614150507,29.700868379878,56739.077112811
2003-06-01,29.598980208103,29.89904903436,29.000008324143,29.499306996584,51723.418192813
2003-06-08,29.499306996584,29.799492399697,28.69982292103,29.301126342101,56979.294122662
2003-06-15,29.598980208103,29.598980208103,27.900338845476,28.601198901211,104374.2907808
2003-06-22,28.399754094772,32.000813163576,28.299031691553,31.099440916247,229356.67240683
2003-06-29,31.299836530985,33.300878256981,30.600025666951,32.998477893612,161413.1876202
2003-07-06,33.50127387172,34.900895599789,33.399385699945,34.900895599789,219035.46862638
2003-07-13,35.000568811308,36.799932577154,35.000568811308,36.0004485016,188777.15609965
2003-07-20,35.899726098381,39.001369917888,35.499984060604,37.499743441189,144113.95062498
2003-07-27,38.398900728262,40.800733683734,36.799932577154,40.000083839625,157659.11953766
2003-08-03,40.800733683734,45.499247270949,40.000083839625,43.601142908429,185371.67360283
2003-08-10,43.999835754505,44.601139175576,40.999030915073,43.398532333434,104861.94937224
2003-08-17,43.501586273765,46.400502941422,42.099633008584,46.200107326684,133078.41731522
2003-08-24,45.900038500426,49.899673838451,44.999832021653,49.000633128233,136674.44789128
2003-08-31,48.500052110382,56.899064824208,47.500172420089,53.899425753331,157535.39874687
2003-09-07,56.00002411399,59.499078434163,51.100065720337,55.699955287733,161708.49198945
2003-09-14,56.00002411399,59.899986240496,48.500052110382,54.600285809066,98068.142736449
2003-09-21,54.600285809066,56.999903804283,53.099941677777,54.498397637291,56315.53659544
2003-09-28,54.300216982808,54.300216982808,50.100186030045,50.999343317118,62396.819844858
2003-10-05,51.50097352667,52.000388775966,47.100430382313,50.900719297299,82952.532545071
2003-10-12,50.999343317118,55.900350902471,50.999343317118,55.001193615398,110861.05311828
2003-10-19,55.100866826918,58.800433338685,54.00014815655,55.100866826918,120650.34780549
2003-10-26,55.001193615398,55.600282076214,49.300701954491,50.70032368256,73362.816651759
2003-11-02,51.100065720337,54.09982136807,49.099140571197,53.300337292516,86017.557099351
2003-11-09,53.099941677777,55.001193615398,52.000388775966,52.70019964,38226.112067806
2003-11-16,52.301506793924,53.300337292516,52.000388775966,53.001434234814,16285.087739345
2003-11-23,52.000388775966,52.898380294483,45.900038500426,47.99842190083,90123.823053478
2003-11-30,48.900843339859,49.600770780749,45.999711711945,48.099144304049,27313.396477375
2003-12-07,47.99842190083,50.299415876228,47.300709420195,47.99842190083,72196.048318191
2003-12-14,47.99842190083,52.000388775966,47.99842190083,50.999343317118,137982.09537348
